ID_num,dest_ip,source_mac,dest_mac,packet_count,packet_per_sec,byte_count,byte_per_sec,tcp_flags,connection_attempts,unique_ports,protocol,label
1170,177.20.164.42,d2:02:a5:c7:08:12,e3:c0:22:a4:ce:b0,3119,350,147131,91395,SYN,9,9,TCP,DDoS
1171,50.69.232.112,8f:99:ed:d7:cd:d0,f4:53:af:2a:33:7c,1900,293,145691,116390,SYN,1,5,TCP,DDoS
1172,136.34.196.206,4e:c9:a5:df:20:fa,58:2f:11:7f:af:20,464,38,30515,3157,,72,2,ARP,ARP Poisoning
1173,237.32.160.126,b8:b7:5c:9d:fb:85,d3:be:43:f6:d7:34,48,8,1572,547,NONE,4,4,ARP,ARP Poisoning
1174,168.68.54.76,5e:bc:3a:1e:3e:1e,c4:5d:79:5a:e1:b1,115,13,74495,4291,,122,5,ARP,ARP Poisoning
1175,8.255.242.158,b7:3e:38:96:0e:63,46:df:ac:7b:8f:30,87,48,4796,505,NONE,14,12,UDP,Normal
1176,231.157.182.245,d1:fb:9d:03:75:89,6a:10:3a:8a:91:2a,257,69,11737,6226,SYN,59,8,TCP,Brute Force
1177,15.206.2.29,65:40:76:a9:99:61,40:ca:a7:6f:14:0a,298,27,45915,4184,,181,1,ARP,ARP Poisoning
1178,110.203.251.45,60:a7:8f:65:1c:82,c2:41:d4:1f:49:3d,57,30,3906,196,NONE,10,8,ICMP,Normal
1179,93.216.95.135,de:ea:34:f8:75:90,38:d8:3a:9e:cd:c5,393,84,6804,13755,ACK,125,5,TCP,Brute Force
1180,36.199.119.147,61:98:b9:8b:91:9f,a6:31:d6:b7:24:e9,195,93,11703,14487,SYN,193,5,TCP,Brute Force
1181,142.221.39.170,e9:7e:86:0b:e6:b9,19:92:5b:bf:ca:48,15,23,1884,852,RST,7,16,UDP,Normal
1182,251.54.213.215,37:f0:7f:4e:0a:9c,62:ad:93:d7:bb:ac,258,88,14837,3322,SYN,166,1,TCP,Brute Force
1183,93.167.98.70,c2:cb:ec:06:8f:e5,fc:8e:1c:d6:fb:98,396,59,14076,8425,FIN,86,6,TCP,Brute Force
1184,89.169.30.208,90:23:06:f1:eb:69,d8:ca:cf:be:53:5d,81,6,1717,170,NONE,3,3,ARP,ARP Poisoning
1185,68.134.111.202,c3:6d:b8:8c:e7:e7,3c:6d:d8:07:97:0b,131,48,9113,8675,FIN,52,3,TCP,Brute Force
1186,241.67.57.173,42:68:31:7a:0d:c6,5f:b9:2c:dd:45:62,264,19,9028,4887,SYN,93,61,UDP,Port Scanning
1187,43.11.85.131,54:55:6d:ac:22:fa,14:1d:62:55:d0:ac,161,28,89383,4078,,157,5,ARP,ARP Poisoning
1188,152.50.208.92,c7:98:df:6f:3d:84,a4:cd:4f:12:5f:64,4810,891,140856,37163,SYN,7,6,TCP,DDoS
1189,192.168.202.134,03:74:ae:e3:8d:3f,17:14:8d:7c:ee:0f,4,3.08,1980,401.61,,0,0,ARP,Normal
1190,193.43.177.175,18:7b:4e:11:db:b0,37:f3:a9:2c:2a:90,73,45,2032,1522,ACK,9,6,UDP,Normal
1191,54.57.45.96,53:9e:e0:2a:14:3b,8b:67:ba:3e:03:09,264,12,848,3927,SYN,43,70,TCP,Port Scanning
1192,192.168.100.217,af:d8:db:17:54:84,73:34:b3:cb:0b:7e,16,5.31,4280,953.69,FIN,5,4,ICMP,Normal
1193,139.137.217.90,73:35:91:11:38:8b,59:fd:a2:0f:a2:96,102,48,3736,751,SYN,99,50,TCP,Port Scanning
1194,171.19.99.54,28:9f:84:93:5a:56,24:83:17:c5:17:0e,450,31,4240,13389,SYN,112,1,TCP,Brute Force
1195,15.204.79.204,8f:57:6c:b3:c6:56,be:82:8f:dd:8a:3f,47,41,3646,1761,SYN,5,16,ICMP,Normal
1196,156.106.27.110,71:3e:6a:5a:70:4c,96:f6:7f:f4:bf:15,222,39,2173,836,SYN,50,99,UDP,Port Scanning
1197,136.123.50.241,f1:f6:46:7a:15:26,bd:c0:d1:6a:42:21,75,16,4357,1406,ACK,2,13,ICMP,Normal
1198,37.227.254.219,1d:1f:d0:78:c1:b0,18:c5:f2:ba:15:5e,1257,234,140971,81476,SYN,1,3,TCP,DDoS
1199,14.187.121.23,94:b8:af:8e:39:e8,f1:14:1a:d4:b2:be,151,19,31276,3594,,185,2,ARP,ARP Poisoning
1200,221.27.97.231,6b:e1:ee:19:4c:9c,c2:da:a6:93:7b:1a,224,49,8841,3074,SYN,97,64,UDP,Port Scanning
1201,144.251.8.242,98:ed:0b:eb:76:24,c9:4d:17:70:cc:59,210,11,84864,4834,,114,4,ARP,ARP Poisoning
1202,208.95.121.194,a7:92:c3:c9:1b:e7,11:54:cc:22:7d:f9,1400,839,93199,30868,SYN,1,4,TCP,DDoS
1203,149.57.179.60,02:92:85:f6:e4:30,53:ed:28:d5:f7:b3,70,4,3716,1380,URG,12,1,UDP,Normal
1204,247.194.96.19,8b:26:f2:e4:01:35,a4:bf:63:4a:47:bf,259,19,18979,13923,SYN,195,8,TCP,Brute Force
1205,14.239.187.212,48:9a:87:83:e1:3f,5d:db:a2:7a:6b:a1,92,27,3263,788,SYN,95,60,TCP,Port Scanning
1206,244.192.49.145,f4:62:21:98:9c:59,f5:b6:d6:63:94:bd,72,12,4170,896,SYN,34,35,TCP,Port Scanning
1207,192.168.250.25,24:ec:a2:10:7c:1a,e1:ea:70:df:cc:be,6,4.53,1819,82.49,,0,0,ARP,Normal
1208,135.46.141.5,c5:ee:32:42:ec:54,0d:3f:8d:b7:a1:a7,242,61,16010,1659,SYN,135,5,TCP,Brute Force
1209,232.107.93.116,bf:4a:f3:7f:c4:6d,be:77:01:ca:dd:19,3626,793,190064,70535,NONE,4,6,TCP,DDoS
1210,8.97.111.139,f6:93:22:97:63:0f,be:bd:98:e4:0b:10,149,24,7894,12384,SYN,50,7,TCP,Brute Force
1211,60.164.75.134,69:d5:f7:ce:b4:89,9d:8b:12:ff:8a:7e,1297,632,64447,109625,SYN,5,3,TCP,DDoS
1212,95.200.233.218,0d:f7:f4:47:ee:4f,c2:39:1d:7c:43:3c,371,11,8062,6764,SYN,183,3,TCP,Brute Force
1213,133.180.209.43,7f:86:94:55:13:08,5a:87:b2:a1:4e:d8,76,28,1713,897,NONE,2,6,TCP,Normal
1214,86.3.118.88,6d:d9:5a:0c:65:e5,33:c2:3e:fb:ce:19,57,40,4424,1684,FIN,4,14,TCP,Normal
1215,81.10.5.215,6c:52:f7:92:11:0f,90:b3:f2:b3:0a:8e,172,33,3605,4533,SYN,31,20,UDP,Port Scanning
1216,228.213.66.250,a2:fe:ef:8a:e0:1b,6d:81:ec:7e:a1:6c,86,7,594,1667,PSH,5,1,UDP,Normal
1217,179.131.74.193,df:3e:90:6b:ba:fa,db:55:6e:d8:ce:4a,66,45,697,237,URG,4,7,UDP,Normal
1218,160.115.251.127,b7:3d:f7:d1:89:88,e1:82:7b:80:c2:c7,404,85,12062,9360,ACK,124,5,TCP,Brute Force
1219,38.244.182.88,e4:55:e9:31:aa:31,74:4e:2e:ba:6c:bc,261,45,94015,2437,,69,2,ARP,ARP Poisoning
1220,148.78.206.54,8f:c0:8f:dc:ef:11,61:20:8d:45:d1:ff,4535,426,143777,30844,SYN,9,1,UDP,DDoS
1221,158.152.58.139,d7:3f:19:81:b6:50,e5:18:31:49:22:72,331,51,8666,14338,SYN,79,8,TCP,Brute Force
1222,23.114.154.138,2c:f8:a2:77:56:02,04:19:00:d6:95:53,399,48,21466,2602,,176,4,ARP,ARP Poisoning
1223,136.243.25.177,5e:fb:d8:07:26:47,20:d7:fe:b5:83:4f,238,31,56100,4786,,154,1,ARP,ARP Poisoning
1224,244.187.174.62,d6:54:46:43:ac:72,d8:e2:be:f8:eb:65,186,97,19772,12803,FIN,91,2,TCP,Brute Force
1225,101.240.134.3,14:d6:68:44:64:e6,47:b5:45:e9:dd:06,403,36,39132,2559,,162,1,ARP,ARP Poisoning
1226,55.189.212.210,f7:74:61:f9:54:9f,8c:01:74:48:bf:e4,257,37,8408,2269,SYN,62,83,TCP,Port Scanning
1227,209.20.228.120,85:d9:2f:e4:c3:6a,b8:c4:6f:c5:30:e2,408,35,13240,9114,SYN,195,8,TCP,Brute Force
1228,145.78.231.230,26:da:25:88:8b:de,b1:2a:e0:69:52:34,48,8,625,625,NONE,3,3,ARP,ARP Poisoning
1229,211.13.193.31,53:d1:eb:c4:a8:86,23:07:72:b0:24:a2,3122,365,68923,25870,SYN,9,3,TCP,DDoS
1230,133.141.252.144,c9:d4:2d:5c:72:0b,01:f5:aa:8f:f9:86,168,46,3835,2902,SYN,35,76,TCP,Port Scanning
1231,221.214.118.115,61:bd:ca:e4:6a:c5,13:2c:34:28:4f:2e,1648,517,120956,75082,SYN,1,5,TCP,DDoS
1232,33.115.253.194,59:47:73:a6:2e:97,06:ba:67:fa:2e:01,68,3,1886,85,NONE,4,1,ARP,ARP Poisoning
1233,175.29.65.179,ad:64:78:7f:15:b3,e1:a6:7a:72:26:f0,3879,597,197475,135288,NONE,1,8,TCP,DDoS
1234,100.57.253.118,3b:67:7b:36:63:93,71:d4:6f:ed:4e:1b,199,49,30043,2412,,71,5,ARP,ARP Poisoning
1235,192.168.78.3,1d:d1:ae:dd:d3:53,9a:0d:50:1d:ac:88,11,1.73,1724,397.41,,0,0,ARP,Normal
1236,46.197.209.120,ec:70:51:86:94:a1,8d:c4:58:27:99:c8,150,47,4957,1102,SYN,60,44,TCP,Port Scanning
1237,76.127.43.95,ad:f2:16:c3:fe:cf,8a:b1:bf:17:30:b8,93,17,9604,2748,SYN,39,35,UDP,Port Scanning
1238,254.71.100.92,f5:b4:40:13:ec:44,6e:cf:0d:01:75:8b,1958,523,151915,103384,ACK,5,9,TCP,DDoS
1239,246.180.168.53,0d:04:2a:4d:69:47,5f:66:42:27:88:d3,335,18,94561,2821,,129,4,ARP,ARP Poisoning
1240,189.233.241.199,51:3a:4d:75:c8:33,14:d4:ea:c4:a3:74,1640,965,105685,36598,SYN,3,9,TCP,DDoS
1241,163.166.74.70,7a:1d:2c:60:d2:cf,b6:15:00:26:eb:29,352,36,3678,9795,ACK,156,6,TCP,Brute Force
1242,99.67.132.48,37:17:99:81:0d:46,f6:cd:94:8a:a8:1d,70,14,1141,779,NONE,4,1,ARP,ARP Poisoning
1243,122.153.237.206,3b:5e:53:e4:e4:a8,dc:4b:43:82:0c:db,328,74,13960,10525,ACK,93,5,TCP,Brute Force
1244,113.97.153.184,f0:02:51:f7:3e:64,c3:65:e8:c4:bf:7e,35,49,2971,1981,NONE,18,3,ICMP,Normal
1245,51.183.52.217,61:72:54:83:28:57,7b:9c:13:89:83:8a,260,32,2348,3581,SYN,41,36,TCP,Port Scanning
1246,45.110.1.150,14:7c:ea:ae:d9:1b,1c:bd:40:a3:9c:f7,382,40,16544,5111,ACK,173,5,TCP,Brute Force
1247,172.193.108.95,b8:f7:06:d3:bf:de,f2:9c:bf:ef:52:77,426,88,2812,11639,SYN,103,6,TCP,Brute Force
1248,197.70.47.32,3a:90:ba:74:fa:7e,90:f1:ca:55:23:3f,3047,480,189391,62588,NONE,1,7,TCP,DDoS
1249,222.108.14.242,8a:cc:1e:f0:f1:a9,44:01:8c:91:ec:e9,417,90,4146,8759,SYN,75,7,TCP,Brute Force
1250,42.190.61.81,be:a4:f1:46:5c:2c,2f:00:72:05:b1:f0,2012,858,81414,110822,SYN,5,9,TCP,DDoS
1251,12.248.165.169,76:ef:32:8e:98:27,61:6e:8f:13:79:28,227,19,2977,14953,SYN,72,9,TCP,Brute Force
1252,216.38.216.73,cb:5b:6b:26:43:9a,7e:4d:4e:8e:49:d0,3978,900,118151,135323,SYN,3,7,TCP,DDoS
1253,173.215.89.133,e4:09:a2:35:a2:fb,dd:e9:ed:71:64:cf,330,13,81106,4087,,50,1,ARP,ARP Poisoning
1254,85.157.112.224,68:f0:f9:b2:da:b4,9e:d0:2d:ac:f6:50,45,13,616,420,NONE,4,2,ARP,ARP Poisoning
1255,179.170.236.97,64:84:bd:8e:67:66,2f:af:dd:60:70:67,413,61,2556,596,SYN,157,4,TCP,Brute Force
1256,246.241.14.49,2d:7a:ba:06:64:f1,15:80:4b:35:b5:27,2453,871,89683,22870,SYN,2,7,TCP,DDoS
1257,13.103.200.189,62:2b:a0:14:fe:82,8b:cc:cc:d2:d3:ef,1574,930,170392,43003,SYN,2,1,TCP,DDoS
1258,107.185.20.32,a2:ae:ae:9e:e4:81,d5:8f:03:d5:f0:5f,92,2,628,102,NONE,2,4,ARP,ARP Poisoning
1259,107.86.213.20,c0:5f:4c:3e:40:de,d7:c4:67:52:b5:73,80,11,1564,74,NONE,4,2,ARP,ARP Poisoning
1260,198.234.177.183,42:dd:fd:00:62:e4,98:26:eb:2f:10:28,85,9,2600,1131,SYN,39,44,TCP,Port Scanning
1261,52.44.165.255,7e:d5:c9:33:b1:1d,01:c8:8d:28:24:64,386,99,18185,11200,SYN,126,5,TCP,Brute Force
1262,225.173.171.21,39:22:07:8e:bb:d7,ec:86:f4:b7:b9:9d,1341,730,76372,81274,SYN,5,6,UDP,DDoS
1263,171.15.50.194,0d:24:40:d3:05:42,96:51:c1:39:4b:82,4748,898,154120,20485,SYN,1,9,TCP,DDoS
1264,83.173.176.51,54:b8:7f:1d:3c:32,81:08:18:89:b7:89,87,40,2964,1051,PSH,16,2,ICMP,Normal
1265,94.215.138.15,d2:03:d8:53:fc:a8,c5:1c:d3:fc:d5:31,1774,600,167943,78116,SYN,3,6,TCP,DDoS
1266,174.179.91.168,de:ef:0d:b3:b2:e8,2e:3d:98:05:1c:71,69,47,4781,2783,SYN,76,79,TCP,Port Scanning
1267,182.35.234.175,23:7a:5c:3a:53:68,17:6e:3a:3c:bd:9f,64,45,3273,501,RST,9,13,UDP,Normal
1268,95.101.65.130,c0:c6:f1:8a:fd:e3,1a:cd:d3:bd:17:b9,470,15,61701,3111,,178,1,ARP,ARP Poisoning
1269,209.228.157.20,07:c3:66:f9:36:6f,b0:b9:a2:3b:fe:2c,473,94,11005,2023,SYN,79,9,TCP,Brute Force
1270,118.73.234.250,cf:40:f4:0d:bc:48,4c:bc:f2:e7:82:7c,37,3,1248,215,NONE,2,4,ARP,ARP Poisoning
1271,92.15.33.149,c1:0e:19:2e:30:d9,2a:75:b6:55:d6:4e,38,36,1388,852,PSH,2,18,ICMP,Normal
1272,161.176.236.92,2f:49:4e:00:be:35,7b:e8:20:de:98:9d,208,16,7827,531,NONE,36,86,TCP,Port Scanning
1273,215.202.5.25,76:9c:84:03:7e:60,df:35:96:fb:b3:2f,48,18,1808,383,NONE,4,2,ARP,ARP Poisoning
1274,192.168.29.83,0c:34:7c:c7:61:d0,55:06:15:bf:5d:67,8,1.61,1772,472.89,,0,0,ARP,Normal
1275,18.240.38.191,16:6f:70:d5:cc:af,56:9a:1c:17:b9:48,285,67,17620,2594,SYN,142,9,TCP,Brute Force
1276,22.63.115.75,37:aa:34:14:ae:71,a4:f8:71:08:0e:4c,469,56,1703,5577,ACK,119,7,TCP,Brute Force
1277,142.27.12.166,29:07:8b:0b:2e:d7,24:9c:60:fe:e1:0e,175,29,6446,3122,SYN,77,83,TCP,Port Scanning
1278,192.168.112.207,27:60:ec:ca:55:b2,7e:3b:59:db:8b:9b,14,3.28,1120,197.96,,0,0,ARP,Normal
1279,148.12.17.108,a3:fb:f8:c1:25:16,f5:29:55:36:cf:a3,117,15,2300,1912,SYN,71,74,TCP,Port Scanning
1280,97.229.189.62,2e:56:c4:70:93:69,31:ef:71:08:66:41,24,25,4637,1488,RST,4,3,UDP,Normal
1281,40.227.252.139,39:b4:a7:37:dd:45,c9:b6:a3:8c:cf:e1,3435,895,166929,76929,SYN,3,6,TCP,DDoS
1282,185.171.172.230,f4:39:06:b5:a4:44,e0:d8:09:26:63:59,197,42,6782,2730,SYN,44,47,TCP,Port Scanning
1283,172.39.155.99,4f:4b:30:33:27:52,39:fc:dc:b5:1e:45,149,47,59147,3989,,32,2,ARP,ARP Poisoning
1284,192.168.15.75,21:f2:67:34:f6:58,ea:95:2d:9e:b3:a4,19,3.78,559,106.55,,0,0,ARP,Normal
1285,218.18.83.67,64:57:b6:13:0a:82,c7:9a:e4:a5:fe:e6,1749,477,127414,31434,SYN,2,7,ICMP,DDoS
1286,91.5.43.58,ad:65:05:54:4f:48,c1:87:f1:b7:d1:8f,2149,937,126212,142050,SYN,6,8,TCP,DDoS
1287,19.210.21.3,54:0a:70:26:0d:4b,0d:d9:de:16:d7:d3,213,23,5965,3520,SYN,70,28,TCP,Port Scanning
1288,19.175.196.203,6d:cb:5e:15:db:56,42:47:c0:24:4d:f9,4265,707,156448,104680,ACK,7,3,ICMP,DDoS
1289,95.23.110.199,24:a2:38:91:a4:27,54:e8:d8:a6:d6:ae,83,2,215,807,NONE,4,4,ARP,ARP Poisoning
1290,60.125.190.100,c2:3c:fd:7d:43:e0,6d:9d:51:df:be:6e,206,62,19590,1664,ACK,71,1,TCP,Brute Force
1291,192.168.108.206,e0:97:c1:0a:fd:5f,32:57:83:81:a6:0b,6,2.22,81,141.2,,0,0,ARP,Normal
1292,20.165.219.173,91:41:bf:5e:b1:3f,bc:34:16:5a:4a:76,142,76,4673,9771,ACK,74,9,TCP,Brute Force
1293,122.126.79.34,f4:b3:f0:9a:b3:88,6d:d2:ee:dc:cc:73,327,33,59153,2811,,104,3,ARP,ARP Poisoning
1294,146.140.221.85,fa:46:66:34:00:65,41:6f:4d:07:19:42,107,47,3618,1866,SYN,89,78,TCP,Port Scanning
1295,192.168.148.111,89:80:05:62:62:b2,eb:91:83:8a:5c:bd,18,0.89,567,136.92,,0,0,ARP,Normal
1296,22.211.187.192,e5:6a:3f:c9:17:e6,93:bc:c0:9c:ec:88,43,8,548,321,NONE,1,1,ARP,ARP Poisoning
1297,101.224.61.132,f9:87:ec:20:af:41,f4:e8:a6:e7:d4:28,4419,910,56985,76397,SYN,8,5,TCP,DDoS
1298,26.45.66.29,5f:35:93:c1:b8:93,05:ba:9e:31:e3:e6,3749,962,173804,123845,NONE,3,7,TCP,DDoS
1299,162.119.144.196,8b:52:d6:7c:c6:89,9b:15:03:d8:e2:5c,1562,728,171073,85930,SYN,3,5,TCP,DDoS
1300,175.221.247.29,85:aa:53:fa:ca:e2,6b:e5:81:9d:a5:df,2331,520,108448,108585,SYN,9,2,TCP,DDoS
1301,94.74.228.248,ca:a3:52:bf:1c:fc,4b:bc:41:65:a9:35,92,25,2672,1636,RST,6,14,TCP,Normal
1302,197.173.132.235,a4:83:f8:b1:64:ce,23:c9:15:47:9a:06,4767,581,178730,141911,SYN,9,6,TCP,DDoS
1303,114.33.42.240,96:3c:81:b7:e5:a3,43:41:81:1d:02:46,336,35,72493,4426,,146,4,ARP,ARP Poisoning
1304,142.169.182.192,49:f3:8d:b5:f5:2e,e7:07:bb:d9:3b:6b,357,40,37676,3750,,99,3,ARP,ARP Poisoning
1305,67.31.95.101,52:69:d7:1a:98:99,44:bb:71:56:35:a8,281,39,9299,1634,SYN,64,56,TCP,Port Scanning
1306,216.36.131.158,b5:d7:64:b2:0d:ef,dc:ba:75:91:7b:29,4327,592,181747,130688,SYN,9,5,TCP,DDoS
1307,54.208.55.136,71:45:a8:e1:dc:ca,85:6a:e4:63:95:c1,222,48,4648,1781,SYN,39,54,TCP,Port Scanning
1308,165.12.188.2,f2:9c:86:5d:e2:d7,13:14:3b:57:50:00,453,11,14659,10874,SYN,185,4,TCP,Brute Force
1309,81.150.194.7,be:ac:f3:39:60:c3,61:0a:0d:84:75:dc,443,98,6883,4068,SYN,55,4,TCP,Brute Force
1310,82.67.67.41,e6:34:11:21:fa:0e,80:41:ce:ca:0a:fa,289,18,11760,11937,SYN,135,4,TCP,Brute Force
1311,110.96.113.86,3a:f3:2d:a6:0b:fd,ac:24:2e:30:04:17,371,85,17342,5424,SYN,166,5,TCP,Brute Force
1312,183.184.176.215,43:cd:7e:99:bf:f3,e8:cf:7b:a1:2c:23,1629,769,101239,123445,SYN,3,2,TCP,DDoS
1313,52.43.199.130,09:23:9f:92:20:21,ab:7b:49:38:4e:75,24,46,2783,1819,URG,13,5,ICMP,Normal
1314,134.188.235.21,50:ba:7e:75:7a:0f,de:37:72:26:38:e7,155,21,17643,3266,SYN,137,2,TCP,Brute Force
1315,199.10.62.166,7a:93:88:aa:22:a3,32:2f:0f:54:c3:54,66,44,4971,1240,SYN,38,94,TCP,Port Scanning
1316,185.68.221.163,19:8c:41:f7:bb:e1,ae:d0:98:50:3a:a7,4531,534,167247,116417,SYN,7,3,UDP,DDoS
1317,50.218.46.97,59:b8:7e:6e:e1:50,2d:ef:31:f4:5b:7f,95,17,1053,715,NONE,1,4,ARP,ARP Poisoning
1318,250.4.83.182,9c:66:ad:36:23:98,7e:87:70:ca:85:e6,2778,692,59737,74646,NONE,7,8,TCP,DDoS
1319,228.11.8.23,4c:37:8a:e6:2f:07,6e:88:16:20:56:87,53,7,2277,305,ACK,12,4,TCP,Normal
1320,130.137.219.193,42:37:a6:ee:00:df,4e:98:7d:ba:f4:1c,2577,467,110576,130876,SYN,1,6,UDP,DDoS
1321,55.100.188.120,91:eb:e9:34:68:82,1c:60:14:dc:78:e7,3454,210,176552,128929,ACK,6,4,UDP,DDoS
1322,157.120.137.97,14:f2:70:69:47:2c,4b:11:93:6a:5c:03,4365,580,163793,37028,SYN,3,8,TCP,DDoS
1323,127.114.254.24,e2:c3:12:5b:b2:f6,04:62:1d:bb:c1:4a,2258,987,143251,72831,ACK,9,1,TCP,DDoS
1324,199.245.102.107,cc:26:25:59:1f:75,47:93:73:47:e1:bc,327,32,10047,7570,SYN,56,1,TCP,Brute Force
1325,192.168.177.54,bb:1f:4b:17:dc:c6,68:7f:76:ed:b9:4a,1,4.56,1393,493.56,,0,0,ARP,Normal
1326,11.167.245.23,5f:69:41:8f:6e:36,a8:60:ec:c5:39:a7,115,55,8084,7931,SYN,136,3,TCP,Brute Force
1327,92.29.227.123,d8:72:80:cb:b5:c1,7d:8b:8e:2d:95:74,2257,479,197525,47680,ACK,1,4,TCP,DDoS
1328,12.96.69.245,ff:8b:89:39:74:d7,7a:24:44:01:ce:0a,376,20,15197,7536,ACK,191,1,TCP,Brute Force
1329,223.162.191.61,2f:29:3a:7d:c2:86,41:dd:dc:d0:53:b7,3957,422,133738,53954,ACK,4,8,ICMP,DDoS
1330,233.200.152.44,2e:97:06:8b:79:41,75:bc:af:0a:de:87,4319,868,197612,91001,ACK,3,1,TCP,DDoS
1331,254.197.20.76,4e:ea:e2:39:fc:06,b4:18:90:f4:d6:14,50,7,6979,3808,SYN,52,61,TCP,Port Scanning
1332,185.240.130.134,8b:de:b6:b7:0f:0f,75:9c:58:46:3c:9b,143,40,9672,571,NONE,48,87,TCP,Port Scanning
1333,23.224.203.202,59:46:0c:51:6f:bf,81:74:31:27:d3:5b,85,36,3244,857,NONE,17,18,UDP,Normal
1334,192.168.212.245,6c:60:fe:f2:1c:69,04:b1:5c:49:13:ae,15,2.38,1014,95.82,,0,0,ARP,Normal
1335,97.176.161.143,f6:76:cb:47:10:89,b4:a3:b8:ef:ed:37,244,30,17315,8134,SYN,107,5,TCP,Brute Force
1336,152.191.71.65,5e:80:7b:b3:18:2a,16:24:7f:bc:20:18,4692,291,193878,92623,SYN,2,2,ICMP,DDoS
1337,238.52.176.195,8d:79:1b:c5:91:62,0c:b5:6a:8d:22:43,1881,457,108185,70568,SYN,8,6,TCP,DDoS
1338,146.63.141.9,57:04:e9:2d:8a:b3,8c:3c:8e:cc:10:1c,279,12,3601,3647,SYN,74,78,TCP,Port Scanning
1339,15.74.246.25,65:2a:d5:16:f7:96,86:68:96:cc:16:aa,45,11,3094,1765,ACK,18,1,UDP,Normal
1340,38.110.36.59,3a:ce:4c:15:0c:62,f4:ab:05:f5:0e:62,48,13,896,1342,URG,14,2,ICMP,Normal
1341,192.168.101.112,91:2f:ff:9d:3f:5a,7e:bd:cc:19:18:fe,21,7.3,4412,1340.05,FIN,0,2,ICMP,Normal
1342,83.188.109.248,3c:c0:1e:a2:de:1f,7c:f4:ac:64:ce:58,175,43,1012,2229,SYN,49,28,UDP,Port Scanning
1343,94.176.22.48,95:b8:d0:76:41:ba,29:e4:b0:45:ef:c9,207,14,49682,3872,,197,2,ARP,ARP Poisoning
1344,192.168.124.226,89:3a:2a:22:9d:c1,8c:96:e3:5b:4c:d7,19,1.6,1911,490.69,,0,0,ARP,Normal
1345,130.44.29.225,85:ca:72:9b:c5:9b,de:33:76:1b:9c:51,3417,298,54700,99446,SYN,6,4,TCP,DDoS
1346,171.91.157.89,14:ae:64:88:d9:69,56:95:33:80:44:fd,1395,715,54560,105236,ACK,7,4,TCP,DDoS
1347,34.222.88.135,5b:82:bb:b9:cd:e7,2c:bf:c9:e9:81:ea,369,77,17304,7615,SYN,186,8,TCP,Brute Force
1348,224.148.147.138,e3:cd:80:97:7d:fd,92:be:55:0e:4f:8f,34,5,371,514,NONE,4,2,ARP,ARP Poisoning
1349,94.13.141.67,8b:dc:f7:43:9c:be,50:9d:6f:d2:17:9f,96,3,222,845,NONE,4,3,ARP,ARP Poisoning
1350,73.56.78.84,50:0d:52:ce:b2:f5,aa:89:c6:50:ba:3d,91,8,1732,876,NONE,3,3,ARP,ARP Poisoning
1351,166.84.168.107,71:b9:e1:e6:e7:17,23:0c:37:b4:39:09,181,13,4655,2327,SYN,65,34,TCP,Port Scanning
1352,218.215.255.14,39:8b:d7:4b:88:1f,0e:09:49:44:0b:6f,187,25,7051,6554,SYN,71,6,TCP,Brute Force
1353,125.107.77.193,0e:6d:45:56:0b:9d,25:80:27:1d:46:70,410,98,11914,5258,SYN,192,8,TCP,Brute Force
1354,178.133.136.152,5f:f2:b2:4b:01:f6,6b:26:4f:aa:de:de,98,15,226,689,NONE,1,2,ARP,ARP Poisoning
1355,104.108.124.186,5e:45:3c:2b:81:91,e5:95:c1:42:04:28,132,55,10235,6329,SYN,151,8,TCP,Brute Force
1356,216.126.88.58,63:88:f0:ed:08:1f,5b:97:1c:d1:f9:87,2085,892,123485,29919,SYN,7,6,TCP,DDoS
1357,62.18.250.196,8e:52:b8:68:4e:25,80:96:4e:fa:6c:e9,284,83,15244,4879,FIN,116,3,TCP,Brute Force
1358,143.136.228.253,26:40:eb:11:ce:d6,97:e9:96:d6:45:58,2232,394,141316,56327,ACK,9,6,ICMP,DDoS
1359,245.87.100.87,c2:1f:31:ac:36:e2,a4:81:d8:6f:4d:c3,374,24,44346,4138,,192,1,ARP,ARP Poisoning
1360,133.90.241.253,93:a3:03:98:36:fd,5a:ff:78:ae:88:88,95,1,1304,643,NONE,3,4,ARP,ARP Poisoning
1361,180.125.192.188,fa:fe:89:c6:83:ae,bf:30:fb:43:36:30,165,24,6038,7535,SYN,196,7,TCP,Brute Force
1362,60.203.171.226,79:e9:eb:ed:2e:e1,53:37:3b:82:dd:a2,63,34,1532,747,URG,16,5,UDP,Normal
1363,50.23.115.64,e2:dd:e3:9c:ba:4d,e9:a5:40:64:24:88,76,17,1315,485,NONE,4,1,ARP,ARP Poisoning
1364,15.95.223.120,16:bc:c4:55:24:e6,a5:ad:6d:4b:39:04,248,19,6333,364,NONE,26,94,TCP,Port Scanning
1365,116.58.97.232,a9:97:e1:f4:4e:d1,49:97:9a:6e:eb:a8,2267,353,116945,48045,SYN,2,4,TCP,DDoS
1366,153.197.186.184,07:09:9c:b3:35:15,ea:d8:e2:81:40:81,21,13,679,216,PSH,17,13,ICMP,Normal
1367,113.127.182.194,97:8b:ef:01:6f:7b,77:ab:ad:03:4d:8f,297,47,58028,4884,,154,3,ARP,ARP Poisoning
1368,192.168.123.128,6c:c6:f6:5f:51:aa,17:97:52:87:6b:ae,13,4.79,766,422.4,,0,0,ARP,Normal
